post_id,time,comments,shares,reactions,reaction_count,comments_full,hour,text
pfbid0sUQgQX6VeWZYs14Wxmoonm7u7GcYHCdTnpA34328mznVqPuMWDrXRPR3NsS3r4m3l,2023-10-14 05:14:53,74359,25787,"{'like': 826156, 'love': 463482, 'care': 68867, 'haha': 1575, 'wow': 927, 'sad': 89, 'angry': 83}",1361179,"[{'commenter_name': 'Tarek Zidan', 'commenter_id': '/mbasic.facebook.com/Tarekzidanofficial', 'text': 'الأفضل في التاريخ بدون منازع 🔥💪🏻', 'comment_id': '864740361514686'}, {'commenter_name': 'Tarek Zidan', 'commenter_id': '/mbasic.facebook.com/Tarekzidanofficial', 'text': 'Best player in World 🔥', 'comment_id': '852077069862196'}, {'commenter_name': 'Tarikul Islam ToNim', 'commenter_id': '/mbasic.facebook.com/Tarikul4200', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1446181659498935'}, {'commenter_name': 'Abu Bakr Amar Osman', 'commenter_id': '/mbasic.facebook.com/abobkr.amar.5', 'text': 'Very impressive!💪🪄', 'comment_id': '834393685093331'}, {'commenter_name': 'Bhäd Kämzëë', 'commenter_id': '/mbasic.facebook.com/bhadkamzee', 'text': 'Very impressive!🤩❤️', 'comment_id': '3623061901348681'}, {'commenter_name': 'MD Rony Khan', 'commenter_id': '/mbasic.facebook.com/rony.srony.75', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '702174548636135'}, {'commenter_name': 'Noor Shahenshaha', 'commenter_id': '/mbasic.facebook.com/noorshahenshaha', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1475642616620994'}, {'commenter_name': 'Steven Bianchi', 'commenter_id': '/mbasic.facebook.com/StevenBianchii', 'text': 'Um ídolo! Obrigada!❤️', 'comment_id': '2617709508369727'}, {'commenter_name': 'EVI CEE MW', 'commenter_id': '100089484941535', 'text': 'Um ídolo! Obrigada!❤️', 'comment_id': '1072122300629938'}, {'commenter_name': 'Cadnaan Jama Osman', 'commenter_id': '100007130866133', 'text': 'Very impressive 🥰🐐⚽', 'comment_id': '890891552554636'}]",5,"Estamos no EURO 2024!💪🏼🇵🇹
Muito feliz por ajudar Portugal a atingir mais uma fase final de uma grande competição.
Um agradecimento especial à Federação Portuguesa de Futebol e aos adeptos que estiverem presentes no estádio pela bonita homenagem!🙌🏼🇵🇹

We're at EURO 2024! 💪🏼🇵🇹
Very happy to help Portugal reach another final stage of a great competition.
A special thanks to the Portuguese Football Federation and to the fans present at the stadium for the beautiful tribute! 🙌🏼🇵🇹"
pfbid02jee3wydf16rVTwwoQ5Uvvvxscq2Ptv3Nh3LfUMRMPPWoGpD1BhU8oFh8bZLFoB1fl,2023-10-13 04:59:58,30931,5234,"{'like': 461246, 'love': 232022, 'care': 38682, 'haha': 938, 'wow': 376, 'sad': 68, 'angry': 68}",733400,"[{'commenter_name': 'Mohammed Mozammel Sharkar', 'commenter_id': '/mbasic.facebook.com/mdtareq.sharkar', 'text': 'Very impressive!🐐\U0001faf6💗💗', 'comment_id': '214902868130069'}, {'commenter_name': 'MD Rony Khan', 'commenter_id': '/mbasic.facebook.com/rony.srony.75', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '699389938914288'}, {'commenter_name': 'Noor Shahenshaha', 'commenter_id': '/mbasic.facebook.com/noorshahenshaha', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '239474715765608'}, {'commenter_name': 'MD Foysal Ahamed Shawon', 'commenter_id': '100083032961678', 'text': 'Best of luck 💪❤️🇵🇹🇧🇩', 'comment_id': '815556933907037'}, {'commenter_name': 'Trần Văn Suốt', 'commenter_id': '/mbasic.facebook.com/tranvansuot97', 'text': 'Parabéns. Deus os abençoe🤍🤗', 'comment_id': '662764425626958'}, {'commenter_name': 'TK Robaet Hassan', 'commenter_id': '/mbasic.facebook.com/tk.killar.54', 'text': 'Best of luck..🥰🤗', 'comment_id': '162649673578984'}, {'commenter_name': 'N AI M', 'commenter_id': '/mbasic.facebook.com/sheikh.naim.1293', 'text': 'Best of luck man 🖤🥀', 'comment_id': '1363549714557854'}, {'commenter_name': 'MI Hridoy', 'commenter_id': '100079256537444', 'text': 'Best of luck champ 🌸🖤', 'comment_id': '701897858103097'}, {'commenter_name': 'Ernestina Abambila', 'commenter_id': '/mbasic.facebook.com/Abanga99', 'text': 'Very impressive the legend 🐐😍😍', 'comment_id': '1042975660447912'}, {'commenter_name': 'MD : Rashed', 'commenter_id': '100077561419868', 'text': 'Very impressive 🐐❤️🥰', 'comment_id': '1092860235029716'}]",4,"Vamos Portugal!🇵🇹👍🏽
#vesteabandeira

Let's go Portugal! 🇵🇹👍🏽
#vesteabandeira"
pfbid022by9dFofJzcNk2TPqRw5oAm2YRH3fd5pCwmdkSAbS6ER2Ftd9vk1TE7Mcatxshmil,2023-10-11 16:28:53,17603,1185,"{'like': 166037, 'love': 95684, 'care': 18710, 'haha': 403, 'wow': 322, 'sad': 54, 'angry': 33}",281243,"[{'commenter_name': 'EVI CEE MW', 'commenter_id': '100089484941535', 'text': 'Very impressive!\U0001faf6❤️', 'comment_id': '2643386145801454'}, {'commenter_name': 'Mujammel Hosen', 'commenter_id': '/mbasic.facebook.com/smmujamel.lojo', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '6602211036500309'}, {'commenter_name': 'Sajedul Islam', 'commenter_id': '/mbasic.facebook.com/lala.saidul', 'text': 'Very impressive!🥰🌹❤️', 'comment_id': '2131780987162252'}, {'commenter_name': 'Petit Cfa Croate', 'commenter_id': '100086929446415', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '3284300178383044'}, {'commenter_name': 'Prince Anik', 'commenter_id': '/mbasic.facebook.com/boos.ak.1650', 'text': 'Very impressive!🐐🤠❤️', 'comment_id': '315754844390394'}, {'commenter_name': 'Md Abidur Rahman', 'commenter_id': '100042621883194', 'text': 'Very impressive!🥰🌹❤️', 'comment_id': '280538474899107'}, {'commenter_name': 'Sajjad Mahmud', 'commenter_id': '100074130318999', 'text': 'Very impressive!🐐🤠❤️', 'comment_id': '1026200135470238'}, {'commenter_name': 'Mr Higinus', 'commenter_id': '100092154914910', 'text': 'I’m following everyone 💯🎉✅🥰', 'comment_id': '335893095637344'}, {'commenter_name': 'MoHammad Arif Hasan Dipu \U000f188f', 'commenter_id': '/mbasic.facebook.com/iam.mohammadarifhasandipu', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '916103819951119'}, {'commenter_name': 'Noor Shahenshaha', 'commenter_id': '/mbasic.facebook.com/noorshahenshaha', 'text': 'Very impressive!\U0001faf6❤️', 'comment_id': '994367901648551'}]",16,"Myself and #Binance are giving away 50,000 free surprises!

And one lucky winner will win the golden ticket - a trip to train with me in person.

Head over to #Binance to claim your free CR7 ForeverZone Box

Get involved ➡️ https://ter.li/oy3tua"
pfbid0XjT55kTJcySuBiigawJwB8k6V9mhhKor4pHNETCazZVzaVdmpCUz6Kt77y44fvDFl,2023-10-10 05:04:17,57081,8670,"{'like': 679813, 'love': 366285, 'care': 60050, 'haha': 1784, 'wow': 709, 'angry': 137, 'sad': 109}",1108887,"[{'commenter_name': 'محمود بن هاني', 'commenter_id': '100056333415023', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '870308741155877'}, {'commenter_name': 'Manoj Kumar Rajput', 'commenter_id': '100073638309826', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '700158412145473'}, {'commenter_name': 'Tarek Zidan', 'commenter_id': '/mbasic.facebook.com/Tarekzidanofficial', 'text': 'The best player in football history ☝🏻😎', 'comment_id': '163988720108167'}, {'commenter_name': 'Sajjad Mahmud', 'commenter_id': '100074130318999', 'text': 'Very impressive!🐐🤠❤️', 'comment_id': '1062273815186185'}, {'commenter_name': 'Mhñđ Âbäđī', 'commenter_id': '100050828491761', 'text': 'Very impressive!🐐❤️', 'comment_id': '290724270424206'}, {'commenter_name': 'Prince Naem', 'commenter_id': '100068534156825', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '633462468870608'}, {'commenter_name': 'Abdullah Talukdar', 'commenter_id': '/mbasic.facebook.com/sagor.khna.5', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1724905014651512'}, {'commenter_name': 'Wanga olws kagunda', 'commenter_id': '/mbasic.facebook.com/Nyopelee', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '631008642521999'}, {'commenter_name': 'MoHammad Arif Hasan Dipu \U000f188f', 'commenter_id': '/mbasic.facebook.com/iam.mohammadarifhasandipu', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '995013448236071'}, {'commenter_name': 'CR 卝SABBIR চৌধুরীヅ', 'commenter_id': '100084131231577', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '678487384256703'}]",5,"🇵🇹❤️
#vesteabandeira"
pfbid0JJ8HxH2TwHkgMbvDHxw825JGg3a9EvX1BqPjxUg1XdpLV5zfRZYNXe54RcjuqJtUl,2023-10-06 04:03:00,22581,4298,"{'like': 357135, 'love': 247060, 'care': 39512, 'haha': 2395, 'wow': 809, 'sad': 325, 'angry': 72}",647308,"[{'commenter_name': 'Aliza sehar علیزھ سحر 1', 'commenter_id': '100092867386610', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '350236580788315'}, {'commenter_name': 'Tarikul Islam ToNim', 'commenter_id': '/mbasic.facebook.com/Tarikul4200', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1033701341319702'}, {'commenter_name': 'Khan shahab', 'commenter_id': '/mbasic.facebook.com/khanshahab00', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '2768918219914610'}, {'commenter_name': 'Sajjad Mahmud', 'commenter_id': '100074130318999', 'text': 'Very impressive!🐐🥰❤️', 'comment_id': '634460948890261'}, {'commenter_name': 'RA B B I', 'commenter_id': '100052202463528', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1375343876753739'}, {'commenter_name': ""A'sum Lv-k"", 'commenter_id': '/mbasic.facebook.com/samlaivangkham', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '243691724952305'}, {'commenter_name': 'Heyy Viian', 'commenter_id': '100080750190005', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '993423061986918'}, {'commenter_name': 'Amar Lhbeb', 'commenter_id': '100090947295276', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '3539871242942954'}, {'commenter_name': 'Wanga olws kagunda', 'commenter_id': '/mbasic.facebook.com/Nyopelee', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '344943834648244'}, {'commenter_name': 'Petit Cfa Croate', 'commenter_id': '100086929446415', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '182093651594926'}]",4,"🇵🇹👏🏼

Seleções de Portugal
4 October at 22:35 ·

Juntos vamos construir o melhor mundial de sempre! 🇵🇹 Espanha, Marrocos e Portugal vão ser os anfitriões da maior competição desportiva do Mundo! 🌎🏆🌍

Together we'll make the best World Cup ever! 🇵🇹 Spain, Morocco and Portugal will be the hosts of the biggest sporting competition in the world! 🌎🏆🌍"
pfbid0pxBCq9WGZdKSpjqFBM9c4nvijJBNz3RaLmfjn9uzrdt4h6rc6rQGWk4UxDTWrp6ql,2023-10-03 23:04:52,41460,3974,"{'like': 558948, 'love': 260747, 'care': 47122, 'haha': 1198, 'wow': 764, 'sad': 196, 'angry': 127}",869102,"[{'commenter_name': 'MD Shahid Ullah', 'commenter_id': '100070778594631', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '692498132446825'}, {'commenter_name': 'أسامه بله.', 'commenter_id': '100060711170345', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '2458249924336325'}, {'commenter_name': 'سيف محمد العوبلي', 'commenter_id': '100037912283297', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '642276444686659'}, {'commenter_name': 'محمود بن هاني', 'commenter_id': '100056333415023', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '161684673670259'}, {'commenter_name': 'Manoj Kumar Rajput', 'commenter_id': '100073638309826', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1050610289700613'}, {'commenter_name': 'Tahir Tahir', 'commenter_id': '100068850932995', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1810359236048703'}, {'commenter_name': 'Md. Rasel', 'commenter_id': '100053589918661', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1424386598127885'}, {'commenter_name': 'Md Sumon', 'commenter_id': '100053647072465', 'text': 'Very impressive!\U0001faf6❤️', 'comment_id': '221816647327185'}, {'commenter_name': 'MoHammad Arif Hasan Dipu \U000f188f', 'commenter_id': '/mbasic.facebook.com/iam.mohammadarifhasandipu', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '317661277522963'}, {'commenter_name': 'ميدو مختار', 'commenter_id': '100037765242578', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '281645084821358'}]",23,"Throwback to my last visit to Pestana CR7 Gran Vía Madrid!

Now is your time to share one of your favorite #pestanacr7hotel moments and to tag @pestanacr7! 📸

#pestanacr7 #pestanacr7granviamadrid"
pfbid0t3cFLttt2vc1hX1Wn1izDbTaZttUVYbuHST4yUvtabQRpxYpCffrfnLfB3q3hhMol,2023-10-03 04:26:31,57495,6434,"{'like': 509993, 'love': 253648, 'care': 42445, 'haha': 3186, 'wow': 556, 'sad': 153, 'angry': 70}",810051,"[{'commenter_name': 'Aliza sehar علیزھ سحر 1', 'commenter_id': '100092867386610', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '7466899276658043'}, {'commenter_name': 'Tanha Islam', 'commenter_id': '100090302632541', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '306323712015268'}, {'commenter_name': 'Amar Lhbeb', 'commenter_id': '100090947295276', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1068034421231789'}, {'commenter_name': 'Basit Ahmed', 'commenter_id': '/mbasic.facebook.com/Basit.ahmed.311056', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1026379122011246'}, {'commenter_name': 'محمود بن هاني', 'commenter_id': '100056333415023', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '638872208401216'}, {'commenter_name': 'Tarikul Islam ToNim', 'commenter_id': '/mbasic.facebook.com/Tarikul4200', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '283461524639378'}, {'commenter_name': 'هشام الصراري', 'commenter_id': '100052294342771', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '226126853807312'}, {'commenter_name': 'Md Rakib Bhuiyan', 'commenter_id': '/mbasic.facebook.com/rakibbhuiyan0912', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '846117607159670'}, {'commenter_name': 'Elysée Agbannon', 'commenter_id': '100087620195150', 'text': 'Very impressive!💪', 'comment_id': '1028316751696069'}, {'commenter_name': 'Md Sumon', 'commenter_id': '100053647072465', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '2461938503977422'}]",4,"Good game from everyone on the team!
Happy to have scored my 1st #ACL champions league goal!💪🏼⚽️
We keep winning!💙💛"
pfbid0c4R2mUqQ1qcmGQEKPzeXD5mqdiHGLyi1nVqFb2LgJtEtQWyt5uY25oC94GsR7BaWl,2023-09-30 00:46:09,55300,9215,"{'like': 593564, 'love': 300940, 'care': 50874, 'haha': 1586, 'wow': 707, 'angry': 83, 'sad': 56}",947810,"[{'commenter_name': 'Rio Ferdinand', 'commenter_id': '/mbasic.facebook.com/RioFerdinandOfficial', 'text': 'My guy 🐐', 'comment_id': '885094166380335'}, {'commenter_name': 'Cadnaan Jama Osman', 'commenter_id': '100007130866133', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1535380187201203'}, {'commenter_name': 'Md Karimul Islam', 'commenter_id': '/mbasic.facebook.com/karimul096', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '203749565952151'}, {'commenter_name': 'Shakib Shuvo', 'commenter_id': '100069838487073', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1355005882107612'}, {'commenter_name': 'omar ahmed \U000f188f', 'commenter_id': '100082253927123', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '281266224852826'}, {'commenter_name': ""X-R NAJ'MUŁ ゝ"", 'commenter_id': '/mbasic.facebook.com/najmul.islam.2005', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '153379551176903'}, {'commenter_name': 'MD Ibrahim Dalim', 'commenter_id': '100090350870887', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '1041168620557683'}, {'commenter_name': 'أبوآمجد العامري', 'commenter_id': '100028476097445', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '3385403295104239'}, {'commenter_name': 'बिरेन्द्र भट्टराई', 'commenter_id': '/mbasic.facebook.com/birendrabhattarai.official', 'text': 'Very impressive!🐐\U0001faf6❤️', 'comment_id': '197991409974795'}, {'commenter_name': 'Beyene Debebe', 'commenter_id': '/mbasic.facebook.com/beyene.debebe.3', 'text': 'Very impressive!🐐🐐🐐🥰🥰🥰', 'comment_id': '964720221492063'}]",0,"Another important victory and 9 wins in a row!
Well done Team!
Let’s keep the good work!💪🏼💙💛"
pfbid021iy5rcLumGDxH19ErobrxYgLoUhGw6ztWucx6Fe2Cd5LXt5Vc4bDqFUihijhLy6Pl,2023-09-23 04:31:30,82579,20813,"{'like': 825642, 'love': 443708, 'care': 72670, 'haha': 2190, 'wow': 1087, 'angry': 109, 'sad': 91}",1345497,"[{'commenter_name': 'Hafiz Edul Alam Qadri', 'commenter_id': '/mbasic.facebook.com/EdulAlamQadri', 'text': 'Best of luck', 'comment_id': '623554719933129'}, {'commenter_name': 'Rasel Das Ram', 'commenter_id': '/mbasic.facebook.com/rasel.das.353803', 'text': 'Best of luck boss 😘', 'comment_id': '322364930309045'}, {'commenter_name': 'Mr. All Whatnot Comedy', 'commenter_id': '100092251877176', 'text': 'Keep up your good work, legend!❤️', 'comment_id': '1717955268649508'}, {'commenter_name': 'Nawaraj Dahal', 'commenter_id': '/mbasic.facebook.com/nawaraj.dahal.5', 'text': 'Congratulations boss. Love from beautiful country Nepal🇳🇵', 'comment_id': '1089832345336209'}, {'commenter_name': 'MD Shah Hossain', 'commenter_id': '/mbasic.facebook.com/mdshahhossain.hossain', 'text': 'Best of luck and best wishes always performs 🖤🥰', 'comment_id': '284746121032046'}, {'commenter_name': 'A H Med AG', 'commenter_id': '/mbasic.facebook.com/HagagAGH', 'text': 'Great play and you were always the real goal in achieving victory in any team🤍🤍', 'comment_id': '272147099067498'}, {'commenter_name': 'Arup Kumar Dash', 'commenter_id': '100009141734412', 'text': 'You did well to bring Taliska into the match Playing great', 'comment_id': '853612462943611'}, {'commenter_name': 'Euphemia Unekwu', 'commenter_id': '100088574888673', 'text': 'Congratulations bro', 'comment_id': '621291963544688'}, {'commenter_name': 'SAY Sony', 'commenter_id': '/mbasic.facebook.com/saysony', 'text': 'Congratulations', 'comment_id': '224408733953750'}, {'commenter_name': 'MargetteIsabella', 'commenter_id': '100087424485784', 'text': 'Congratulations 🎉🎉🎉', 'comment_id': '294153683339740'}]",4,"Very happy to score 2 more goals and specially to have helped the team in this important win!💪🏼⚽️⚽️
Our fans have been amazing in our home with their fantastic support!🙌🏼💙💛"
pfbid0SS8fsSdWBuD1gpLyoKjHqMUYrPpr77drD87AYA3NDep3AGy64yjb8mW4rRdWniF7l,2023-09-20 04:09:19,29126,3323,"{'like': 410520, 'love': 196384, 'care': 29691, 'haha': 836, 'wow': 367, 'sad': 57, 'angry': 55}",637910,"[{'commenter_name': 'Cathy Territorio', 'commenter_id': '/mbasic.facebook.com/cathy.territorio', 'text': 'Congrats GOAT❤️❤️❤️', 'comment_id': '691289629696821'}, {'commenter_name': 'Sheikh Shanto', 'commenter_id': '/mbasic.facebook.com/sheikh.shanto.984', 'text': 'very impressive performance', 'comment_id': '814837503439586'}, {'commenter_name': 'Hamisu breaker Back Up', 'commenter_id': '100093457436002', 'text': 'Congratulations king 💪❤', 'comment_id': '176583078802638'}, {'commenter_name': 'মেহেদী হাসান রুপক', 'commenter_id': '/mbasic.facebook.com/mehedi.pata.98499', 'text': 'Congratulations king 💪❤', 'comment_id': '6653815048045018'}, {'commenter_name': 'Aliza sehar علیزھ سحر 1', 'commenter_id': '100092867386610', 'text': 'Congratulations kings💪', 'comment_id': '3264943747133778'}, {'commenter_name': 'MdYounus Khan', 'commenter_id': '/mbasic.facebook.com/eonus.shekh', 'text': 'Congratulations King 👑💝', 'comment_id': '645266047743837'}, {'commenter_name': 'Princess Amaka Gold', 'commenter_id': '100084847222106', 'text': 'Congratulations to you 💃💃💃', 'comment_id': '1700247647118624'}, {'commenter_name': 'Shakib Shuvo', 'commenter_id': '100069838487073', 'text': 'Congratulations man! 👏🏻', 'comment_id': '1397681620789423'}, {'commenter_name': 'Mohammad Riyad', 'commenter_id': '100076389652065', 'text': 'Congratulations king👑\U0001faf6💪', 'comment_id': '1565216584283718'}, {'commenter_name': 'Ahmed ElGendy', 'commenter_id': '/mbasic.facebook.com/ahmed.algendy.90281', 'text': 'Congratulations king 💪❤', 'comment_id': '255813107429747'}]",4,"Great to get the win today!
A very special thank you to the fans and to all the Iranian people who have made this visit so special for us.
Such an incredibly warm welcome! 🙌🏼❤️"
pfbid02iRerZUhFQGCoY9YkpV6tkhKWVKMCy2rcBrv8Mn4PiLKAN6ozygFyxkoYRt44Jsbcl,2023-09-17 01:18:59,44553,7587,"{'like': 493109, 'love': 262873, 'care': 45619, 'haha': 1349, 'wow': 579, 'angry': 75, 'sad': 67}",803671,"[{'commenter_name': 'Facebook', 'commenter_id': '/facebook.com/facebook', 'text': 'ALL HE DOES IS WIN 💪', 'comment_id': '1381323666099522'}, {'commenter_name': 'Happy Denim', 'commenter_id': '/mbasic.facebook.com/happydenim1', 'text': 'Congratulations best wishes 💞💞', 'comment_id': '1492063524941250'}, {'commenter_name': 'CR 卝SABBIR চৌধুরীヅ', 'commenter_id': '100084131231577', 'text': 'Congratulations Love ❤️', 'comment_id': '1684409262050625'}, {'commenter_name': 'João Félix', 'commenter_id': '/mbasic.facebook.com/md.reduwan.1694', 'text': 'Incredible 😍👏', 'comment_id': '673021844755993'}, {'commenter_name': 'Md. Nazmus Sadat', 'commenter_id': '/mbasic.facebook.com/newapproch', 'text': 'Wonderful. Very impressive! Great job thanks.', 'comment_id': '1250124432316472'}, {'commenter_name': 'Jannatun Riyad', 'commenter_id': '/mbasic.facebook.com/jannatun.riyad', 'text': '2nd best player of our generation 🖤', 'comment_id': '1342418043823541'}, {'commenter_name': 'Brodabros', 'commenter_id': '100064377831308', 'text': 'Congratulations my Boi 😂', 'comment_id': '686339520057942'}, {'commenter_name': 'High School Magical TV', 'commenter_id': '100092504919513', 'text': 'Congratulations Boss', 'comment_id': '360996772920740'}, {'commenter_name': 'Arku Morris Official', 'commenter_id': '100089058710413', 'text': 'Congratulations CR7\nLove from Liberia❤🇱🇷', 'comment_id': '1404049483786989'}, {'commenter_name': 'Adiyat Nitul', 'commenter_id': '/mbasic.facebook.com/ronbhaai', 'text': 'The Greatest ❤️', 'comment_id': '865324375160053'}]",1,"That winning feeling!💪🏼⚽️
@alnassr 💙💛"
